INDICE;LATITUDE;LONGITUDE;CODIGO_ROTA;SEQUENCIA;LOGRADOURO;NUMERO
403010938.0;-22.801733;-43.324744;71_405;1.0;DO SOSSEGO;109
403009728.0;-22.80235;-43.32618;72_207;268.0;PROJETADA DO DIQUE;31
403220533.0;-22.810557;-43.318861;72_202;208.0;JORNALISTA GERALDO ROCHA;0
403093198.0;-22.808475;-43.328645;72_204;52.0;PROF PIRES SALGADO;186
403010838.0;-22.802944;-43.323455;71_405;1.0;PROJETADA DO DIQUE;30
402046580.0;-22.804626;-43.321676;72_209;194.0;ANTONIO DE ALBUQUERQUE;738
400100693.0;-22.812197;-43.319195;72_213;222.0;MAL FELIPE SCHMIDT;199
400127078.0;-22.812329;-43.320945;72_213;17.0;CONS MEIRELLES;219
400105502.0;-22.814129;-43.316361;72_214;327.0;FERNANDES DA CUNHA;1513
402241028.0;-22.811626;-43.326212;72_205;280.0;ATILIO PARIM;575
402029790.0;-22.811888;-43.319881;72_213;35.0;CONS MEIRELLES;99
400350634.0;-22.813367;-43.32423;72_202;80.0;PLINIO BARRETO;292
400151441.0;-22.811901;-43.325336;72_205;266.0;MIN ARTUR COSTA;265
400126224.0;-22.810804;-43.327321;72_205;333.0;PADRE PERONEILLE;346
403218362.0;-22.81026;-43.325001;72_205;193.0;PEDRO DA VEIGA;192
400107178.0;-22.815278;-43.317949;72_214;224.0;MAL ANTONIO SOUZA;332
400158291.0;-22.814924;-43.31764;72_214;241.0;QUINCAS LARANJEIRAS;153
400456001.0;-22.816813;-43.318178;72_214;163.0;CRISTIANO MACHADO;202
400103685.0;-22.812461;-43.321218;72_213;13.0;CRISTIANO MACHADO;592
400098479.0;-22.812455;-43.319819;72_213;233.0;MAL FELIPE SCHMIDT;129
402136816.0;-22.816705;-43.317787;72_214;159.0;IRMA VOISIN;19
400091632.0;-22.811925;-43.319969;72_213;32.0;CONS MEIRELLES;109
400350635.0;-22.813271;-43.324406;72_202;82.0;PLINIO BARRETO;322
400484184.0;-22.810683;-43.326972;72_205;238.0;PADRE BOSS;392
401600845.0;-22.812197;-43.319195;72_213;223.0;MAL FELIPE SCHMIDT;199
400338998.0;-22.812382;-43.319642;72_213;231.0;MAL FELIPE SCHMIDT;149
401745247.0;-22.815852;-43.317671;72_214;215.0;MAL ANTONIO SOUZA;262
402409718.0;-22.816156;-43.318173;72_214;148.0;IRMA VOISIN;81
402208197.0;-22.811595;-43.319175;72_213;46.0;CONS MEIRELLES;19
400139117.0;-22.804973;-43.321098;72_209;231.0;CHARLES GOUNOD;166
400133030.0;-22.816304;-43.318609;72_214;173.0;CRISTIANO MACHADO;272
400084590.0;-22.816383;-43.318013;72_214;153.0;IRMA VOISIN;51
400091396.0;-22.812785;-43.320618;72_213;244.0;MAL FELIPE SCHMIDT;39
402454488.0;-22.812528;-43.319996;72_213;236.0;MAL FELIPE SCHMIDT;109
400158135.0;-22.814816;-43.317399;61_0;0.0;LOURIVAL INACIO;149
400452407.0;-22.810804;-43.327321;72_205;335.0;PADRE PERONEILLE;346
400090207.0;-22.803828;-43.32186;72_209;206.0;ANTONIO DE ALBUQUERQUE;828
400084595.0;-22.81577;-43.317711;72_214;216.0;MAL ANTONIO SOUZA;272
400025843.0;-22.812857;-43.320793;72_213;246.0;MAL FELIPE SCHMIDT;10
400158285.0;-22.814731;-43.317683;72_214;247.0;QUINCAS LARANJEIRAS;147
400002622.0;-22.812901;-43.324162;72_202;58.0;JORGE LACERDA;321
400158474.0;-22.803527;-43.321622;72_209;209.0;MAL JOSE PESSOA;420
402044089.0;-22.811888;-43.319881;72_213;36.0;CONS MEIRELLES;99
400434940.0;-22.813412;-43.324146;72_202;78.0;PLINIO BARRETO;282
400364823.0;-22.814762;-43.317939;72_214;229.0;MAL ANTONIO SOUZA;372
400158298.0;-22.814926;-43.317685;61_0;0.0;QUINCAS LARANJEIRAS;160
400513018.0;-22.816079;-43.318768;72_214;177.0;CRISTIANO MACHADO;302
400090271.0;-22.811845;-43.318896;72_213;49.0;MAL ANTONIO SOUZA;501
400125461.0;-22.813504;-43.323977;72_202;76.0;PLINIO BARRETO;262
400485259.0;-22.815927;-43.318876;72_214;179.0;CRISTIANO MACHADO;322
400128829.0;-22.81608;-43.318226;72_214;146.0;IRMA VOISIN;91
400085541.0;-22.812856;-43.324243;72_202;56.0;JORGE LACERDA;331
400322851.0;-22.811888;-43.319881;72_213;34.0;CONS MEIRELLES;99
402108190.0;-22.810709;-43.327263;72_205;338.0;PADRE PERONEILLE;122
400083867.0;-22.816686;-43.318339;72_214;166.0;CRISTIANO MACHADO;222
402368560.0;-22.81216;-43.319106;72_213;220.0;MAL FELIPE SCHMIDT;209
400379140.0;-22.813132;-43.323742;72_202;63.0;JORGE LACERDA;271
402493466.0;-22.811241;-43.325967;72_205;256.0;PADRE BOSS;484
400373220.0;-22.804715;-43.325831;72_207;32.0;MIN ARTUR COSTA;1162
400158192.0;-22.810762;-43.318649;72_212;129.0;QUINCAS LARANJEIRAS;54
402700225.0;-22.803915;-43.32135;72_209;229.0;CHARLES GOUNOD;46
400158300.0;-22.815051;-43.317656;72_214;238.0;QUINCAS LARANJEIRAS;164
400521898.0;-22.804092;-43.321799;72_209;203.0;ANTONIO DE ALBUQUERQUE;798
401858297.0;-22.816705;-43.317787;72_214;157.0;IRMA VOISIN;19
400414282.0;-22.804179;-43.321779;72_209;202.0;ANTONIO DE ALBUQUERQUE;786
400469001.0;-22.813641;-43.323725;72_202;72.0;PLINIO BARRETO;232
401811421.0;-22.811704;-43.319435;72_213;42.0;CONS MEIRELLES;49
400149587.0;-22.812329;-43.320945;72_213;18.0;CONS MEIRELLES;219
400089676.0;-22.811806;-43.325287;72_205;265.0;MIN ARTUR COSTA;365
400093590.0;-22.804712;-43.321161;72_209;227.0;CHARLES GOUNOD;136
400091475.0;-22.804091;-43.321308;72_209;215.0;CHARLES GOUNOD;66
400206646.0;-22.811592;-43.325334;72_205;263.0;MIN ARTUR COSTA;375
401678774.0;-22.812197;-43.319195;72_213;224.0;MAL FELIPE SCHMIDT;199
402466828.0;-22.812564;-43.320084;72_213;238.0;MAL FELIPE SCHMIDT;99
400157257.0;-22.814496;-43.317218;61_0;0.0;VERTENTES;145
400083405.0;-22.816229;-43.318662;72_214;175.0;CRISTIANO MACHADO;282
400084183.0;-22.816382;-43.318554;72_214;171.0;CRISTIANO MACHADO;262
402349812.0;-22.816762;-43.318286;72_214;165.0;CRISTIANO MACHADO;212
402846604.0;-22.814522;-43.318134;72_213;449.0;MARECHAL ANTONIO SOUSA;402
403220226.0;-22.810187;-43.317588;72_212;291.0;GREGORIO DE MATOS;0
403161911.0;-22.807008;-43.319946;72_210;447.0;MARECHAL ANTONIO SOUSA;20
402139680.0;-22.812856;-43.324243;72_202;57.0;JORGE LACERDA;331
400420633.0;-22.810709;-43.327263;72_205;336.0;PADRE PERONEILLE;122
400158297.0;-22.815126;-43.317596;72_214;235.0;QUINCAS LARANJEIRAS;159
400157256.0;-22.814568;-43.3172;61_0;0.0;VERTENTES;147
400084589.0;-22.816459;-43.317959;72_214;154.0;IRMA VOISIN;41
400510478.0;-22.815777;-43.318982;72_214;181.0;CRISTIANO MACHADO;342
400084690.0;-22.812419;-43.319731;72_213;232.0;MAL FELIPE SCHMIDT;139
402181833.0;-22.810917;-43.326551;72_205;247.0;PADRE BOSS;442
400402919.0;-22.814826;-43.317447;61_0;0.0;LOURIVAL INACIO;152
400119216.0;-22.813048;-43.324818;72_202;86.0;PLINIO BARRETO;362
400136557.0;-22.812637;-43.32026;72_213;240.0;MAL FELIPE SCHMIDT;79
400344817.0;-22.803915;-43.32135;72_209;213.0;CHARLES GOUNOD;46
400086716.0;-22.811626;-43.326212;72_205;278.0;ATILIO PARIM;575
400153416.0;-22.812674;-43.320351;72_213;241.0;MAL FELIPE SCHMIDT;75
402661591.0;-22.815854;-43.318384;72_214;141.0;IRMA VOISIN;121
402839672.0;-22.81211;-43.328876;72_203;359.0;JOAO DE PAULA FONSECA;145
400091704.0;-22.805066;-43.321574;72_209;185.0;ANTONIO DE ALBUQUERQUE;686
402365872.0;-22.81216;-43.319106;72_213;219.0;MAL FELIPE SCHMIDT;209
400158289.0;-22.814854;-43.317656;72_214;243.0;QUINCAS LARANJEIRAS;151
401565291.0;-22.812219;-43.32068;72_213;23.0;CONS MEIRELLES;189
400083938.0;-22.812292;-43.320856;72_213;19.0;CONS MEIRELLES;209
402761224.0;-22.815851;-43.321173;72_201;240.0;CARI LEVI;159
400463928.0;-22.804534;-43.321203;72_209;224.0;CHARLES GOUNOD;116
403220676.0;-22.807185;-43.326618;72_206;278.0;PINTOR MARQUES JUNIOR;91
400106456.0;-22.803917;-43.321839;72_209;205.0;ANTONIO DE ALBUQUERQUE;818
400384013.0;-22.810962;-43.32647;72_205;248.0;PADRE BOSS;145
403212296.0;-22.814839;-43.317156;72_214;312.0;ANTONIO LOPES;152
400107592.0;-22.8153;-43.320589;72_201;273.0;PROF FRANCA AMARAL;516
402878036.0;-22.816977;-43.317245;72_214;54.0;MARECHAL ANTONIO SOUSA;161
400108550.0;-22.809866;-43.330575;72_203;20.0;GAL OSCILIO MAIA;59
400117243.0;-22.811392;-43.32663;72_205;286.0;ATILIO PARIM;525
400157753.0;-22.814056;-43.316182;72_214;329.0;FERNANDES DA CUNHA;1481
400086718.0;-22.811813;-43.32588;72_205;273.0;ATILIO PARIM;617
402136494.0;-22.816705;-43.317787;72_214;158.0;IRMA VOISIN;19
400085478.0;-22.816535;-43.317906;72_214;155.0;IRMA VOISIN;31
400086717.0;-22.811766;-43.325963;72_205;274.0;ATILIO PARIM;605
400158293.0;-22.814993;-43.317625;61_0;0.0;QUINCAS LARANJEIRAS;155
400089870.0;-22.812865;-43.325155;72_202;91.0;PLINIO BARRETO;402
400157478.0;-22.809473;-43.318688;72_212;249.0;LOURIVAL INACIO;20
402208201.0;-22.811595;-43.319175;72_213;47.0;CONS MEIRELLES;19
400479711.0;-22.812533;-43.32483;72_202;50.0;JORGE LACERDA;465
400107810.0;-22.812486;-43.325253;72_202;225.0;MIN ARTUR COSTA;242
400084504.0;-22.815607;-43.31779;72_214;220.0;MAL ANTONIO SOUZA;292
400101548.0;-22.808522;-43.329465;72_204;144.0;MONS CASTELO BRANCO;115
400098094.0;-22.811287;-43.325883;72_205;257.0;PADRE BOSS;496
401732188.0;-22.813651;-43.323344;72_202;67.0;JORN GERALDO ROCHA;195
402768104.0;-22.812855;-43.319;72_213;295.0;ARINOS;32
400330159.0;-22.811672;-43.32613;72_205;276.0;ATILIO PARIM;585
400103683.0;-22.812648;-43.321147;72_213;11.0;CRISTIANO MACHADO;592
402879616.0;-22.805048;-43.322896;72_209;94.0;ROBERT SCHUMANN;131
400414259.0;-22.80436;-43.321737;72_209;199.0;ANTONIO DE ALBUQUERQUE;766
400158295.0;-22.815056;-43.317611;72_214;237.0;QUINCAS LARANJEIRAS;157
400084588.0;-22.816156;-43.318173;72_214;147.0;IRMA VOISIN;81
400104895.0;-22.812071;-43.320321;72_213;28.0;CONS MEIRELLES;149
401852581.0;-22.812695;-43.324536;72_202;53.0;JORGE LACERDA;361
400084655.0;-22.812034;-43.320233;72_213;30.0;CONS MEIRELLES;139
401211389.0;-22.812947;-43.324078;72_202;59.0;JORGE LACERDA;311
400096165.0;-22.81073;-43.326888;72_205;240.0;PADRE BOSS;402
400091403.0;-22.81216;-43.319106;72_213;218.0;MAL FELIPE SCHMIDT;209
400091402.0;-22.812308;-43.319464;72_213;228.0;MAL FELIPE SCHMIDT;169
400104729.0;-22.812528;-43.319996;72_213;235.0;MAL FELIPE SCHMIDT;109
400111647.0;-22.815779;-43.318438;72_214;139.0;IRMA VOISIN;131
402354665.0;-22.807131;-43.327954;72_206;161.0;IBIUNA;106
400106695.0;-22.804448;-43.321717;72_209;196.0;ANTONIO DE ALBUQUERQUE;756
400090699.0;-22.806243;-43.322614;72_210;215.0;ROBERT SCHUMANN;241
400086685.0;-22.81138;-43.325716;72_205;259.0;PADRE BOSS;55
400089802.0;-22.815525;-43.31783;72_214;221.0;MARECHAL ANTONIO SOUSA;302
401229313.0;-22.804314;-43.325958;72_207;41.0;MAL JOSE PESSOA;74
400517976.0;-22.81623;-43.31812;72_214;149.0;IRMA VOISIN;71
400144141.0;-22.813002;-43.324902;72_202;88.0;PLINIO BARRETO;372
400381907.0;-22.811487;-43.326461;72_205;284.0;ATILIO PARIM;545
400338380.0;-22.815442;-43.31787;72_214;222.0;MAL ANTONIO SOUZA;312
400322856.0;-22.812107;-43.32041;72_213;26.0;CONS MEIRELLES;159
400156861.0;-22.810823;-43.32672;72_205;243.0;PADRE BOSS;422
402059118.0;-22.810683;-43.326972;72_205;239.0;PADRE BOSS;392
403200584.0;-22.808827;-43.328002;72_204;62.0;PROF PIRES SALGADO;230
400105858.0;-22.805614;-43.325198;72_207;8.0;MIN ARTUR COSTA;1042
400101038.0;-22.804181;-43.321287;72_209;218.0;CHARLES GOUNOD;162
400084414.0;-22.816612;-43.318392;72_214;167.0;CRISTIANO MACHADO;232
400112496.0;-22.812491;-43.319907;72_213;234.0;MAL FELIPE SCHMIDT;119
400161441.0;-22.804037;-43.324168;72_209;53.0;MAL JOSE PESSOA;184
400032818.0;-22.8113;-43.326796;72_205;289.0;ATILIO PARIM;503
400421559.0;-22.815247;-43.318811;72_214;132.0;IRMA VOISIN;195
400387924.0;-22.812219;-43.32068;72_213;21.0;CONS MEIRELLES;189
400344820.0;-22.805074;-43.321074;72_209;235.0;CHARLES GOUNOD;172
400322859.0;-22.812181;-43.320589;72_213;24.0;CONS MEIRELLES;179
401737097.0;-22.811392;-43.32663;72_205;287.0;ATILIO PARIM;525
400103681.0;-22.812648;-43.321147;72_213;10.0;CRISTIANO MACHADO;592
400095443.0;-22.81355;-43.323892;72_202;75.0;PLINIO BARRETO;252
403220647.0;-22.809426;-43.323121;72_208;410.0;SEBASTIAN BACH;0
400381208.0;-22.808787;-43.322145;72_208;117.0;ROBERT SCHUMANN;400
402803103.0;-22.80755;-43.32387;72_208;29.0;MINISTRO ARTUR COSTA;702
400157599.0;-22.814751;-43.317465;72_214;262.0;LOURIVAL INACIO;150
402365927.0;-22.81172;-43.326045;72_205;275.0;ATILIO PARIM;585
400158301.0;-22.81513;-43.317638;72_214;236.0;QUINCAS LARANJEIRAS;166
402309819.0;-22.805225;-43.321226;72_209;321.0;ATILIO VIVAQUA;359
400350633.0;-22.813687;-43.323639;72_202;70.0;PLINIO BARRETO;222
402915795.0;-22.816977;-43.317245;72_214;53.0;MAL ANTONIO SOUZA;161
402636675.0;-22.812111;-43.326751;72_203;272.0;GAL OSCILIO MAIA;462
400152739.0;-22.812094;-43.318946;72_213;216.0;MAL FELIPE SCHMIDT;229
402145473.0;-22.816306;-43.318067;72_214;152.0;IRMA VOISIN;61
401964000.0;-22.815688;-43.31775;72_214;219.0;MAL ANTONIO SOUZA;282
400384708.0;-22.8126;-43.320171;72_213;239.0;MAL FELIPE SCHMIDT;89
401834452.0;-22.80427;-43.321758;72_209;201.0;ANTONIO DE ALBUQUERQUE;778
400424829.0;-22.806511;-43.322552;72_210;210.0;ROBERT SCHUMANN;271
401451452.0;-22.812579;-43.324747;72_202;51.0;JORGE LACERDA;391
400091736.0;-22.804887;-43.321616;72_209;189.0;ANTONIO DE ALBUQUERQUE;706
400091602.0;-22.804715;-43.321655;72_209;191.0;ANTONIO DE ALBUQUERQUE;728
400100191.0;-22.811221;-43.323631;72_202;363.0;RICHARD STRAUSS;92
400102059.0;-22.813092;-43.324735;72_202;85.0;PLINIO BARRETO;352
401109220.0;-22.805375;-43.326458;72_207;390.0;OTAVIO MANGABEIRA;419
402606316.0;-22.804091;-43.321308;72_209;216.0;CHARLES GOUNOD;66
400103680.0;-22.812648;-43.321147;72_213;9.0;CRISTIANO MACHADO;592
400329354.0;-22.812255;-43.320768;72_213;20.0;CONS MEIRELLES;199
401963999.0;-22.815688;-43.31775;72_214;218.0;MAL ANTONIO SOUZA;282
400364825.0;-22.814762;-43.317939;72_214;231.0;MAL ANTONIO SOUZA;372
400364826.0;-22.814762;-43.317939;72_214;232.0;MAL ANTONIO SOUZA;372
400102507.0;-22.811813;-43.319698;72_213;38.0;CONS MEIRELLES;79
400486766.0;-22.813141;-43.324879;72_202;98.0;PLINIO BARRETO;361
400011345.0;-22.807267;-43.329974;72_206;432.0;RODOLFO CHAMBELLAND;388
400369170.0;-22.81694;-43.317957;72_214;161.0;ROSSINI;17
403515268.0;-22.806912;-43.323766;72_208;74.0;SEBASTIAN BACH;302
400327844.0;-22.804626;-43.321676;72_209;192.0;ANTONIO DE ALBUQUERQUE;738
402365928.0;-22.811672;-43.32613;72_205;277.0;ATILIO PARIM;585
402585305.0;-22.813412;-43.324146;72_202;79.0;PLINIO BARRETO;282
400476631.0;-22.804448;-43.321717;72_209;197.0;ANTONIO DE ALBUQUERQUE;756
400004091.0;-22.811241;-43.325967;72_205;255.0;PADRE BOSS;484
400116424.0;-22.810912;-43.328674;72_203;227.0;GAL OSCILIO MAIA;249
403193518.0;-22.808278;-43.326675;72_206;298.0;GELABERT SIMAS;61
402090716.0;-22.811852;-43.319792;72_213;37.0;CONS MEIRELLES;89
401299484.0;-22.804999;-43.32159;72_209;186.0;ANTONIO DE ALBUQUERQUE;700
400097955.0;-22.816762;-43.318286;72_214;164.0;CRISTIANO MACHADO;212
400394147.0;-22.815852;-43.317671;72_214;214.0;MAL ANTONIO SOUZA;262
400091606.0;-22.804006;-43.321819;72_209;204.0;ANTONIO DE ALBUQUERQUE;808
400111720.0;-22.815779;-43.318438;72_214;140.0;IRMA VOISIN;131
402519458.0;-22.81216;-43.319106;72_213;221.0;MAL FELIPE SCHMIDT;209
403010622.0;-22.811346;-43.326714;72_205;288.0;ATILIO PARIM;515
402159152.0;-22.810709;-43.327263;72_205;339.0;PADRE PERONEILLE;122
400157596.0;-22.814438;-43.317539;72_214;311.0;LOURIVAL INACIO;146
400159366.0;-22.803835;-43.321369;72_209;212.0;CHARLES GOUNOD;36
400493405.0;-22.803663;-43.321898;72_209;207.0;ANTONIO DE ALBUQUERQUE;846
400081431.0;-22.813317;-43.324322;72_202;81.0;PLINIO BARRETO;302
400098200.0;-22.805225;-43.321226;72_209;320.0;ATILIO VIVAQUA;359
400091487.0;-22.815928;-43.318332;72_214;142.0;IRMA VOISIN;111
402811628.0;-22.808413;-43.330744;80_108;275.0;RODOLFO CHAMBELLAND;189
400158283.0;-22.814679;-43.317694;72_214;249.0;QUINCAS LARANJEIRAS;145
400509363.0;-22.815882;-43.317115;72_214;101.0;PLUTAO;41
400103684.0;-22.812648;-43.321147;72_213;12.0;CRISTIANO MACHADO;592
400464231.0;-22.812749;-43.320531;72_213;243.0;MAL FELIPE SCHMIDT;49
403220446.0;-22.80946;-43.328753;72_204;371.0;PROFESSOR COSTA RIBEIRO;320
400108189.0;-22.815322;-43.318758;72_214;133.0;IRMA VOISIN;191
400291908.0;-22.816459;-43.3185;72_214;170.0;CRISTIANO MACHADO;252
400130061.0;-22.812145;-43.320501;72_213;25.0;CONS MEIRELLES;169
403183883.0;-22.810896;-43.329911;72_203;419.0;PROF COSTA RIBEIRO;37
400157255.0;-22.811665;-43.317851;61_0;0.0;ANTONIO LOPES;149
400488238.0;-22.813087;-43.323823;72_202;61.0;JORGE LACERDA;281
401803232.0;-22.811592;-43.325334;72_205;264.0;PADRE BOSS;15
402843938.0;-22.808877;-43.31932;72_212;181.0;GEORGES BIZET;397
400157412.0;-22.815552;-43.319141;72_214;185.0;CRISTIANO MACHADO;372
400096394.0;-22.804955;-43.3216;72_209;187.0;ANTONIO DE ALBUQUERQUE;700
400455565.0;-22.815475;-43.318651;72_214;135.0;IRMA VOISIN;171
400157598.0;-22.814674;-43.317483;72_214;264.0;LOURIVAL INACIO;148
400157595.0;-22.814681;-43.317432;72_214;263.0;LOURIVAL INACIO;145
400090319.0;-22.813182;-43.32457;72_202;83.0;PLINIO BARRETO;332
400083221.0;-22.812564;-43.320084;72_213;237.0;MAL FELIPE SCHMIDT;99
400091845.0;-22.815702;-43.319035;72_214;182.0;CRISTIANO MACHADO;352
401858051.0;-22.811533;-43.32638;72_205;283.0;ATILIO PARIM;555
401938722.0;-22.816382;-43.318554;72_214;172.0;CRISTIANO MACHADO;262
400107424.0;-22.811253;-43.326879;72_205;290.0;ATILIO PARIM;493
400116173.0;-22.810615;-43.327096;72_205;236.0;PADRE BOSS;382
400091585.0;-22.80427;-43.321758;72_209;200.0;ANTONIO DE ALBUQUERQUE;778
400089674.0;-22.812749;-43.320531;72_213;242.0;MAL FELIPE SCHMIDT;49
400097971.0;-22.811073;-43.323581;72_202;340.0;RICHARD STRAUSS;121
402667099.0;-22.809504;-43.325518;72_205;182.0;PEDRO DA VEIGA;130
403463657.0;-22.810892;-43.318602;72_212;86.0;QUINCAS LARANJEIRAS;55
400364824.0;-22.814762;-43.317939;72_214;230.0;MAL ANTONIO SOUZA;372
400086757.0;-22.812149;-43.328804;72_203;356.0;JOAO DE PAULA FONSECA;155
400157537.0;-22.811574;-43.318154;72_212;51.0;LOURIVAL INACIO;79
402893096.0;-22.810134;-43.322947;72_211;52.0;CRISTIANO MACHADO;792
400103682.0;-22.812648;-43.321147;72_213;13.0;CRISTIANO MACHADO;592
402099909.0;-22.810709;-43.327263;72_205;337.0;PADRE PERONEILLE;122
400291885.0;-22.816612;-43.318392;72_214;168.0;CRISTIANO MACHADO;232
400429620.0;-22.812369;-43.321043;72_213;16.0;CONS MEIRELLES;229
400158296.0;-22.814862;-43.3177;72_214;244.0;QUINCAS LARANJEIRAS;158
402669588.0;-22.805755;-43.3251;72_207;5.0;MIN ARTUR COSTA;1022
402702963.0;-22.814519;-43.320025;72_214;419.0;CRISTIANO MACHADO;541
401806102.0;-22.814258;-43.316677;72_214;325.0;FERNANDES DA CUNHA;1535
400342130.0;-22.81604;-43.321761;72_201;226.0;GAL CORREA E CASTRO;268
400152740.0;-22.812044;-43.318894;72_213;217.0;MAL FELIPE SCHMIDT;229
402830292.0;-22.81837;-43.316247;72_214;13.0;DO VIGARIO GERAL;229
401755491.0;-22.812486;-43.325253;72_202;226.0;MIN ARTUR COSTA;242
400429619.0;-22.811412;-43.324221;72_202;381.0;FREDERIC CHOPIN;45
400159299.0;-22.814123;-43.327748;72_203;91.0;PRES DUTRA;552
400157254.0;-22.814569;-43.317236;61_0;0.0;VERTENTES;144
400095635.0;-22.809713;-43.320618;72_211;229.0;ANTONIO DE ALBUQUERQUE;161
402581412.0;-22.80768;-43.319851;72_210;405.0;MAL ANTONIO SOUZA;965
400155661.0;-22.803508;-43.321534;72_209;210.0;CHARLES GOUNOD;6
402897955.0;-22.811781;-43.327347;72_203;257.0;GAL OSCILIO MAIA;392
400522355.0;-22.816978;-43.318024;72_214;162.0;ROSSINI;13
402139886.0;-22.810615;-43.327096;72_205;237.0;PADRE BOSS;382
402175074.0;-22.81623;-43.31812;72_214;150.0;IRMA VOISIN;71
400141766.0;-22.816887;-43.317866;72_214;160.0;ROSSINI;27
400068913.0;-22.814194;-43.31652;72_214;326.0;FERNANDES DA CUNHA;1533
403457696.0;-22.810477;-43.318141;72_212;365.0;ANTONIO LOPES;47
400091503.0;-22.804266;-43.321267;72_209;222.0;CHARLES GOUNOD;86
400108150.0;-22.805608;-43.325598;72_207;341.0;MIN ARTUR COSTA;911
400390852.0;-22.811159;-43.327048;72_205;292.0;ATILIO PARIM;475
401155586.0;-22.81087;-43.326635;72_205;245.0;PADRE BOSS;406
402870458.0;-22.808287;-43.329889;72_204;152.0;MONS CASTELO BRANCO;65
400159297.0;-22.814123;-43.327748;72_203;341.0;PRES DUTRA;552
400142734.0;-22.812764;-43.32441;72_202;54.0;JORGE LACERDA;351
402360668.0;-22.815853;-43.318928;72_214;180.0;CRISTIANO MACHADO;332
400095512.0;-22.812489;-43.32491;72_202;48.0;JORGE LACERDA;411
400089875.0;-22.813234;-43.32471;72_202;102.0;PLINIO BARRETO;341
402018406.0;-22.807987;-43.319665;72_210;430.0;MAL ANTONIO SOUZA;1252
400386646.0;-22.81682;-43.319531;72_201;144.0;PROF FRANCA AMARAL;292
402461267.0;-22.807236;-43.322508;72_208;183.0;ROBERT SCHUMANN;350
401556784.0;-22.804626;-43.321676;72_209;193.0;ANTONIO DE ALBUQUERQUE;738
401937548.0;-22.805647;-43.320205;72_210;466.0;MAL ANTONIO SOUZA;1482
400322849.0;-22.811704;-43.319435;72_213;41.0;CONS MEIRELLES;49
400112428.0;-22.813187;-43.324795;72_202;99.0;PLINIO BARRETO;351
400206600.0;-22.813871;-43.320466;72_213;326.0;CRISTIANO MACHADO;611
400434020.0;-22.81158;-43.326296;72_205;281.0;ATILIO PARIM;565
402056004.0;-22.809968;-43.320559;72_211;235.0;ANTONIO DE ALBUQUERQUE;133
400350636.0;-22.812956;-43.324987;72_202;89.0;PLINIO BARRETO;426
400383234.0;-22.809385;-43.330494;72_204;270.0;ATILIO PARIM;50
400089409.0;-22.815834;-43.320218;72_201;266.0;PROF FRANCA AMARAL;426
400005128.0;-22.812895;-43.320886;72_213;247.0;MAL FELIPE SCHMIDT;566
400091709.0;-22.8048;-43.321636;72_209;190.0;ANTONIO DE ALBUQUERQUE;718
402147352.0;-22.811293;-43.318887;72_212;38.0;MAL ANTONIO SOUZA;912
403469771.0;-22.807683;-43.330192;72_204;320.0;RODOLFO CHAMBELLAND;398
402873150.0;-22.811074;-43.325166;72_205;371.0;MONSENHOR CASTELO BRANCO;566
401795748.0;-22.804955;-43.3216;72_209;188.0;ANTONIO DE ALBUQUERQUE;700
400158294.0;-22.8148;-43.317714;72_214;246.0;QUINCAS LARANJEIRAS;156
400102981.0;-22.811776;-43.319609;72_213;39.0;CONS MEIRELLES;69
403212283.0;-22.814986;-43.317358;72_214;253.0;LOURIVAL INACIO;155
403212304.0;-22.814754;-43.317153;72_214;316.0;VERTENTES;153
400091405.0;-22.811595;-43.319175;72_213;45.0;CONS MEIRELLES;19
400157174.0;-22.811105;-43.318047;72_212;308.0;ANTONIO LOPES;66
403141802.0;-22.814822;-43.317136;72_214;313.0;VERTENTES;155
400159061.0;-22.807247;-43.319816;72_210;442.0;MAL ANTONIO SOUZA;1092
403469669.0;-22.809891;-43.318821;72_212;155.0;QUINCAS LARANJEIRAS;31
402266396.0;-22.809504;-43.325518;72_205;181.0;PEDRO DA VEIGA;130
400140261.0;-22.810849;-43.32374;72_202;344.0;RICHARD STRAUSS;91
400158224.0;-22.811759;-43.318423;72_212;91.0;QUINCAS LARANJEIRAS;86
401206164.0;-22.805455;-43.328396;604_3;26.0;RODOLFO CHAMBELLAND;725
400098155.0;-22.816306;-43.318067;72_214;151.0;IRMA VOISIN;61
403469834.0;-22.805976;-43.324804;72_207;2.0;ATILIO VIVACQUA;11
400089573.0;-22.810605;-43.322606;72_211;43.0;CRISTIANO MACHADO;732
400086762.0;-22.812957;-43.327349;72_203;342.0;JOAO DE PAULA FONSECA;277
400084592.0;-22.817428;-43.319109;72_201;187.0;PROF FRANCA AMARAL;216
401106993.0;-22.809853;-43.319976;72_211;353.0;CHARLES GOUNOD;642
402801195.0;-22.812877;-43.319055;72_213;298.0;ARINOS;42
402747124.0;-22.813187;-43.324795;72_202;100.0;PLINIO BARRETO;351
